BIDEN,WHITE,LIBERAL,GENDER,DEMOCRAT,REPUBLICAN,PARTY_ID,EDUCATION,BIRTHPLACE,OWNER,INCOME,AGE
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",32
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",42
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$100,000-$149,999",77
1,YES,YES,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"Less than $20,000",33
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",64
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",28
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$200,000 or more",38
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",60
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"Less than $20,000",41
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",44
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$40,000-$59,999",25
0,YES,NO,Female,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",35
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",51
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$20,000-$39,999",89
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",62
1,YES,YES,Male,Not Democrat,Not Republican,Other,0-12yrs,USA,OWN RESIDENCE,"$100,000-$149,999",60
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,12yrs,USA,OWN RESIDENCE,"$200,000 or more",77
1,NO,NO,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$40,000-$59,999",25
0,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"Less than $20,000",20
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$40,000-$59,999",26
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,NOT USA,OWN RESIDENCE,"Less than $20,000",66
1,YES,YES,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",75
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",51
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$60,000-$99,999",24
0,YES,NO,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",43
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$150,000-$199,999",51
0,NO,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$20,000-$39,999",47
0,YES,NO,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",56
0,YES,NO,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",35
1,YES,YES,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$150,000-$199,999",27
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs,USA,DO NOT OWN,"Less than $20,000",66
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$40,000-$59,999",42
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs,USA,DO NOT OWN,"$40,000-$59,999",64
1,NO,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,NOT USA,OWN RESIDENCE,"$150,000-$199,999",50
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",69
1,NO,YES,Female,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$200,000 or more",61
1,YES,YES,Male,Not Democrat,Not Republican,Other,17+yrs,USA,DO NOT OWN,"$20,000-$39,999",30
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",33
0,YES,NO,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$200,000 or more",32
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",41
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",31
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$150,000-$199,999",48
1,NO,NO,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$100,000-$149,999",55
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$200,000 or more",31
1,NO,NO,Female,Not Democrat,Not Republican,Other,17+yrs,USA,DO NOT OWN,"$100,000-$149,999",34
1,NO,YES,Male,Not Democrat,Not Republican,Other,16yrs,NOT USA,DO NOT OWN,"$100,000-$149,999",45
1,YES,YES,Male,Not Democrat,Not Republican,Other,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",38
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",51
1,NO,YES,Female,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,OWN RESIDENCE,"$20,000-$39,999",24
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",81
1,YES,NO,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$200,000 or more",50
0,NO,NO,Female,Not Democrat,Not Republican,Other,12yrs,USA,DO NOT OWN,"Less than $20,000",25
0,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",33
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$40,000-$59,999",48
1,YES,NO,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",57
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",25
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",53
0,YES,NO,Female,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",74
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs,USA,DO NOT OWN,"$100,000-$149,999",45
0,NO,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"Less than $20,000",23
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,NOT USA,OWN RESIDENCE,"$20,000-$39,999",73
1,YES,YES,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"Less than $20,000",50
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",79
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$200,000 or more",44
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",74
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$100,000-$149,999",25
1,YES,YES,Female,Not Democrat,Not Republican,Other,16yrs,NOT USA,OWN RESIDENCE,"$100,000-$149,999",51
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs,NOT USA,DO NOT OWN,"$100,000-$149,999",20
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",54
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",42
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"Less than $20,000",31
0,NO,NO,Female,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$20,000-$39,999",59
1,YES,YES,Female,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",60
0,NO,NO,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",66
0,YES,YES,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$200,000 or more",38
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",67
1,NO,NO,Female,Not Democrat,Not Republican,Other,16yrs,NOT USA,OWN RESIDENCE,"$150,000-$199,999",57
1,YES,YES,Female,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",44
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",69
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",30
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",49
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,DO NOT OWN,"Less than $20,000",46
0,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"Less than $20,000",31
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$100,000-$149,999",78
1,YES,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",82
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$200,000 or more",38
1,YES,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs,USA,OWN RESIDENCE,"$150,000-$199,999",64
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",26
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$20,000-$39,999",30
0,YES,NO,Male,Not Democrat,Not Republican,Other,17+yrs,USA,DO NOT OWN,"$100,000-$149,999",29
0,NO,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$20,000-$39,999",27
0,YES,NO,Male,Not Democrat,Not Republican,Other,12yrs,USA,DO NOT OWN,"$20,000-$39,999",26
0,YES,NO,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",52
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"Less than $20,000",72
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$100,000-$149,999",30
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$20,000-$39,999",28
1,NO,NO,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",61
0,YES,NO,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",81
1,YES,YES,Male,Not Democrat,Not Republican,Other,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",43
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",73
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs,USA,DO NOT OWN,"$100,000-$149,999",26
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",36
1,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs,USA,DO NOT OWN,"$20,000-$39,999",28
0,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$60,000-$99,999",59
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",53
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",31
1,NO,NO,Female,Not Democrat,Not Republican,Other,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",48
1,NO,NO,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,NOT USA,DO NOT OWN,"$100,000-$149,999",55
0,NO,NO,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$20,000-$39,999",29
0,NO,NO,Female,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$60,000-$99,999",23
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",28
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,DO NOT OWN,"$200,000 or more",77
0,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$40,000-$59,999",25
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$100,000-$149,999",72
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$100,000-$149,999",23
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",20
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",74
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",45
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",64
0,YES,YES,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,DO NOT OWN,"$100,000-$149,999",28
1,YES,NO,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",78
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",37
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$200,000 or more",32
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"Less than $20,000",18
0,YES,NO,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",27
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",39
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",49
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$60,000-$99,999",36
0,NO,NO,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",26
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,DO NOT OWN,"Less than $20,000",25
0,YES,NO,Female,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$60,000-$99,999",60
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$100,000-$149,999",51
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",52
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$20,000-$39,999",33
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs,USA,DO NOT OWN,"$20,000-$39,999",41
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$20,000-$39,999",71
1,YES,YES,Male,Not Democrat,Not Republican,Other,17+yrs,USA,DO NOT OWN,"$200,000 or more",85
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$100,000-$149,999",45
0,YES,NO,Female,Not Democrat,Not Republican,Other,12yrs,USA,DO NOT OWN,"$40,000-$59,999",27
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"Less than $20,000",23
1,YES,YES,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$20,000-$39,999",22
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",62
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",70
1,NO,YES,Female,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$200,000 or more",26
0,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"Less than $20,000",21
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"Less than $20,000",19
1,YES,YES,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",38
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$20,000-$39,999",67
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,DO NOT OWN,"$100,000-$149,999",26
1,YES,NO,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$60,000-$99,999",68
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs,USA,DO NOT OWN,"Less than $20,000",22
1,NO,YES,Male,Not Democrat,Not Republican,Other,12yrs,USA,DO NOT OWN,"$60,000-$99,999",33
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,DO NOT OWN,"$60,000-$99,999",23
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",60
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",38
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,DO NOT OWN,"$40,000-$59,999",26
0,NO,NO,Female,Yes Democrat,Not Republican,Democrat,16yrs,NOT USA,OWN RESIDENCE,"$100,000-$149,999",38
0,NO,NO,Female,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$60,000-$99,999",24
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",69
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$200,000 or more",32
0,NO,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",27
1,NO,YES,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"Less than $20,000",21
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",74
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,DO NOT OWN,"$60,000-$99,999",37
0,NO,NO,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$100,000-$149,999",35
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,NOT USA,OWN RESIDENCE,"$60,000-$99,999",80
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",62
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$60,000-$99,999",56
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,DO NOT OWN,"$100,000-$149,999",47
1,YES,YES,Female,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",66
1,NO,NO,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",32
0,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,NOT USA,OWN RESIDENCE,"Less than $20,000",57
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",36
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"Less than $20,000",22
0,NO,NO,Female,Yes Democrat,Not Republican,Democrat,16yrs,NOT USA,DO NOT OWN,"Less than $20,000",23
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",66
1,NO,YES,Female,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$40,000-$59,999",22
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",23
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",56
0,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",34
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,NOT USA,DO NOT OWN,"$40,000-$59,999",36
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$200,000 or more",34
0,NO,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$20,000-$39,999",29
1,YES,NO,Female,Not Democrat,Not Republican,Other,12yrs,USA,DO NOT OWN,"$40,000-$59,999",19
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs,USA,DO NOT OWN,"$20,000-$39,999",27
1,YES,YES,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",45
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",62
1,YES,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",65
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs,USA,OWN RESIDENCE,"$20,000-$39,999",82
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$100,000-$149,999",25
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"Less than $20,000",22
0,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,OWN RESIDENCE,"$40,000-$59,999",34
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",23
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$60,000-$99,999",26
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$60,000-$99,999",32
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,16yrs,USA,DO NOT OWN,"$200,000 or more",25
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",54
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$60,000-$99,999",36
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",66
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",75
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",58
0,YES,YES,Male,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$20,000-$39,999",39
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",35
1,NO,YES,Male,Not Democrat,Not Republican,Other,17+yrs,USA,DO NOT OWN,"Less than $20,000",23
0,NO,YES,Female,Not Democrat,Not Republican,Other,12yrs,USA,DO NOT OWN,"$60,000-$99,999",26
1,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$100,000-$149,999",67
0,YES,NO,Male,Not Democrat,Not Republican,Other,12yrs,USA,DO NOT OWN,"$60,000-$99,999",28
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,OWN RESIDENCE,"Less than $20,000",54
1,YES,NO,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$200,000 or more",72
0,YES,NO,Male,Not Democrat,Not Republican,Other,17+yrs,USA,OWN RESIDENCE,"Less than $20,000",73
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,12yrs-15yrs,USA,OWN RESIDENCE,"$100,000-$149,999",62
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$100,000-$149,999",37
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$40,000-$59,999",28
0,YES,NO,Male,Not Democrat,Yes Republican,Republican,17+yrs,USA,OWN RESIDENCE,"$100,000-$149,999",49
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$150,000-$199,999",52
0,NO,NO,Male,Not Democrat,Not Republican,Other,17+yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",49
1,NO,YES,Female,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$40,000-$59,999",29
1,NO,YES,Female,Yes Democrat,Not Republican,Democrat,16yrs,USA,DO NOT OWN,"$60,000-$99,999",68
0,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,NOT USA,OWN RESIDENCE,"$200,000 or more",64
0,NO,NO,Male,Not Democrat,Yes Republican,Republican,16yrs,USA,OWN RESIDENCE,"$200,000 or more",69
1,NO,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,DO NOT OWN,"$200,000 or more",25
0,NO,NO,Male,Yes Democrat,Not Republican,Democrat,16yrs,USA,OWN RESIDENCE,"$150,000-$199,999",55
0,YES,NO,Male,Not Democrat,Not Republican,Other,16yrs,USA,DO NOT OWN,"$100,000-$149,999",27
0,YES,YES,Male,Yes Democrat,Not Republican,Democrat,17+yrs,USA,OWN RESIDENCE,"$60,000-$99,999",40
0,YES,NO,Male,Not Democrat,Not Republican,Other,12yrs-15yrs,USA,DO NOT OWN,"$40,000-$59,999",68
0,YES,NO,Female,Not Democrat,Yes Republican,Republican,12yrs,USA,OWN RESIDENCE,"$40,000-$59,999",60
1,NO,YES,Male,Not Democrat,Not Republican,Other,17+yrs,NOT USA,DO NOT OWN,"$20,000-$39,999",39
1,YES,YES,Female,Yes Democrat,Not Republican,Democrat,12yrs-15yrs,USA,DO NOT OWN,"$150,000-$199,999",45
