...1,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
51502,5k38wzpLb15YgncyWdTZE4,G-Eazy;Halsey,The Beautiful & Damned,Him & I (with Halsey),79,268866,TRUE,0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,4,hip-hop
51504,6gBFPUFcJLzWGx4lenP6h2,Travis Scott,Birds In The Trap Sing McKnight,goosebumps,84,243836,TRUE,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,4,hip-hop
51507,1r8ZCjfrQxoy2wVaBUbpwg,The Kid LAROI,Thousand Miles,Thousand Miles,81,164781,TRUE,0.376,0.657,7,-4.658,1,0.0768,0.0858,0,0.0884,0.203,80.565,4,hip-hop
51508,27OeeYzk6klgBh83TSvGMA,The Kid LAROI,F*CK LOVE (SAVAGE),WITHOUT YOU,80,161384,TRUE,0.662,0.413,0,-7.357,1,0.0299,0.213,0,0.134,0.467,93.005,4,hip-hop
51600,1fewSx2d5KIZ04wsooEBOz,Metro Boomin;Gunna,NOT ALL HEROES WEAR CAPES (Deluxe),Space Cadet (feat. Gunna),81,203266,TRUE,0.901,0.464,5,-9.789,0,0.0645,0.368,1.71e-5,0.238,0.638,109.004,4,hip-hop
51607,0BV0AYGLVlu2SdjN3J9twp,Ghostemane,ANTI-ICON,Fed Up,76,151625,TRUE,0.849,0.758,8,-7.498,1,0.256,0.499,0.695,0.147,0.0684,115.058,4,hip-hop
51614,6or1bKJiZ06IlK0vFvY75k,Eminem,The Marshall Mathers LP2 (Deluxe),Rap God,78,363521,TRUE,0.708,0.843,7,-2.66,1,0.314,0.397,0,0.799,0.625,148.14,4,hip-hop
51650,0fX4oNGBWO3dSGUZcVdVV2,Kendrick Lamar,Mr. Morale & The Big Steppers,N95,83,195950,TRUE,0.79,0.67,1,-5.527,1,0.105,0.377,2.32e-6,0.119,0.408,139.956,4,hip-hop
51652,7iL6o9tox1zgHpKUfh9vuC,50 Cent,Get Rich Or Die Tryin',In Da Club,83,193466,TRUE,0.899,0.713,6,-2.752,0,0.366,0.255,0,0.0708,0.777,90.051,4,hip-hop
51664,2tTmW7RDtMQtBk7m2rYeSw,Bizarrap;Quevedo,"Quevedo: Bzrp Music Sessions, Vol. 52","Quevedo: Bzrp Music Sessions, Vol. 52",99,198937,FALSE,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,4,hip-hop
51700,40iJIUlhi6renaREYGeIDS,Drake;Travis Scott,Certified Lover Boy,Fair Trade (with Travis Scott),83,291175,TRUE,0.666,0.465,1,-8.545,1,0.26,0.0503,0,0.215,0.292,167.937,4,hip-hop
51751,59nOXPmaKlBfGMDeOVGrIK,Future;Drake;Tems,I NEVER LIKED YOU,WAIT FOR U (feat. Drake & Tems),89,189893,TRUE,0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,4,hip-hop
51752,2xLMifQCjDGFmkHkpNLD9h,Travis Scott,ASTROWORLD,SICKO MODE,83,312820,TRUE,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,4,hip-hop
51753,7ycWLEP1GsNjVvcjawXz3z,A$AP Rocky;Skepta,TESTING,Praise The Lord (Da Shine) (feat. Skepta),82,205040,TRUE,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,4,hip-hop
51761,0Fs9cdPDhptWEDJmiCbkEW,J. Cole;Cults;Amber Coffman,Born Sinner (Deluxe Version),She Knows (feat. Amber Coffman & Cults),82,296520,TRUE,0.766,0.74,1,-10.363,1,0.0807,0.0193,0.0784,0.229,0.183,118.008,4,hip-hop
51939,1v7L65Lzy0j0vdpRjJewt1,Eminem,Just Lose It,"Lose Yourself - From ""8 Mile"" Soundtrack",79,322226,TRUE,0.686,0.735,2,-4.616,1,0.264,0.00921,6.6e-4,0.342,0.0596,171.355,4,hip-hop
53061,62aP9fBQKYKxi7PDXwcUAS,Surf Mesa;Emilee,ily (i love you baby) (feat. Emilee),ily (i love you baby) (feat. Emilee),77,176546,FALSE,0.674,0.774,11,-7.567,0,0.0892,0.0686,0.00188,0.393,0.33,112.05,4,house
53064,24Yi9hE78yPEbZ4kxyoXAI,SAINt JHN;Imanbek,Roses (Imanbek Remix),Roses - Imanbek Remix,81,176840,TRUE,0.77,0.724,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,4,house
53203,2prnn41CblB8B4yWACDljP,Shouse;David Guetta,Love Tonight (David Guetta Remix),Love Tonight - David Guetta Remix Edit,81,158095,FALSE,0.621,0.989,10,-4.225,0,0.0434,0.015,0.357,0.184,0.0348,126.002,4,house
53301,11kDth1aKUEUMq9r1pqyds,Travis Scott,ASTROWORLD,5% TINT,79,196138,TRUE,0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140,4,house
53351,2cYqizR4lgvp4Qu6IQ3qGN,Travis Scott,ASTROWORLD,BUTTERFLY EFFECT,79,190557,FALSE,0.763,0.628,11,-5.85,1,0.05,0.0531,0,0.114,0.193,140.958,4,house
53452,27a1mYSG5tYg7dmEjWBcmL,Travis Scott,ASTROWORLD,CAN'T SAY,76,198408,TRUE,0.702,0.708,10,-5.366,0,0.0547,0.201,0,0.118,0.713,147.98,4,house
53526,2GYHyAoLWpkxLVa4oYTVko,Stromae,Cheese,Alors on danse - Radio Edit,78,206066,FALSE,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,4,house
53603,6OufwUcCqo81guU2jAlDVP,Shouse,Love Tonight,Love Tonight - Edit,78,241970,FALSE,0.727,0.681,5,-7.114,0,0.0265,0.00214,3.07e-4,0.0861,0.448,123.028,4,house
53813,1A8j067qyiNwQnZT0bzUpZ,Kungs;Cookin' On 3 Burners,Layers,This Girl (Kungs Vs. Cookin' On 3 Burners),77,195546,FALSE,0.792,0.717,0,-4.759,0,0.0393,0.0927,3.59e-5,0.226,0.466,121.985,4,house
53910,1HFfMOxCAT4GAwaPfCdmUs,Mr. Probz;Robin Schulz,Waves (Robin Schulz Radio Edit),Waves - Robin Schulz Radio Edit,77,208133,FALSE,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,4,house
55001,6VBhH7CyP56BXjp8VsDFPZ,Pritam;Arijit Singh;Amitabh Bhattacharya,"Kesariya (From ""Brahmastra"")","Kesariya (From ""Brahmastra"")",88,268164,FALSE,0.577,0.574,0,-6.525,1,0.0278,0.572,0,0.1,0.436,94.009,4,indian
55008,0IGXY47K2ha3AHfX57wY1O,Pritam;Arijit Singh;Amitabh Bhattacharya;Jonita Gandhi,"Deva Deva (From ""Brahmastra"")","Deva Deva (From ""Brahmastra"")",79,279107,FALSE,0.534,0.721,0,-7.636,1,0.0427,0.634,8.77e-4,0.1,0.439,112.062,4,indian
55016,5iCY0TXNImK4hyKfcplQsg,Anuv Jain,Baarishein,Baarishein,76,207309,FALSE,0.475,0.124,2,-9.463,1,0.0444,0.926,0,0.0972,0.19,94.42,4,indian
55031,72zHuDxFQTjbL51qJQSA7j,Jasleen Royal;B Praak;Romy;Anvita Dutt,"Ranjha (From ""Shershaah"")","Ranjha (From ""Shershaah"")",77,228855,FALSE,0.603,0.573,1,-5.843,1,0.0502,0.478,0,0.0971,0.236,82.941,4,indian
56001,5odlY52u43F5BjByhxg7wg,JVKE,this is what ____ feels like (Vol. 1-4),golden hour,81,209259,FALSE,0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3,indie-pop
56010,6N22FZs2ZhPBYi3b9XPajV,Labrinth,Euphoria (Original Score from the HBO Series),Still Don't Know My Name,80,153294,FALSE,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,1,indie-pop
56012,6EtKlIQmGPB9SX8UjDJG5s,Labrinth,Euphoria (Original Score from the HBO Series),Formula,83,91869,FALSE,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,4,indie-pop
56019,47UFoOuvrkt4khE7c5aap6,Sub Urban,Cradles,Cradles,76,209829,FALSE,0.537,0.586,6,-1.864,1,0.314,0.265,7.04e-5,0.175,0.624,79.056,4,indie-pop
56034,3Wrjm47oTz2sjIgck11l5e,Måneskin,Chosen,Beggin',86,211560,FALSE,0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,4,indie-pop
56047,7xNCacksfUkYXsXuSW4vNF,salem ilese;TOMORROW X TOGETHER;Alan Walker,PS5 (with TOMORROW X TOGETHER & Alan Walker),PS5 (with TOMORROW X TOGETHER & Alan Walker),76,152214,FALSE,0.602,0.642,2,-5.404,0,0.211,0.0131,5.33e-6,0.0668,0.54,175.978,4,indie-pop
56050,7B3z0ySL9Rr0XvZEAjWZzM,Clairo,Immunity,Sofia,81,188386,FALSE,0.744,0.619,0,-9.805,1,0.039,0.598,0.0037200000000000002,0.231,0.641,112.997,4,indie-pop
56051,7EkWXAI1wn8Ii883ecd9xr,Surf Curse,Freaks,Freaks,86,147062,FALSE,0.345,0.941,9,-9.918,1,0.0466,3.84e-5,0.633,0.0511,0.407,179.626,4,indie-pop
56057,4NZrZgrRoR4GwR7flWOXRI,Two Feet,First Steps,Go Fuck Yourself,77,129599,TRUE,0.765,0.327,6,-8.029,1,0.277,0.571,0.0479,0.0787,0.292,74.931,4,indie-pop
56058,1ZdhOMWyFR8Iv9eylMGYg2,Labrinth,Imagination & the Misfit Kid,Mount Everest,83,157497,TRUE,0.494,0.428,0,-7.239,0,0.205,0.236,0.0698,0.0816,0.44,87.724,4,indie-pop
56064,40YcuQysJ0KlGQTeGUosTC,G-Eazy;Bebe Rexha,When It's Dark Out,"Me, Myself & I",78,251466,TRUE,0.756,0.674,0,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,4,indie-pop
56069,4pt5fDVTg5GhEvEtlz9dKk,Måneskin,Teatro d'ira - Vol. I,I WANNA BE YOUR SLAVE,83,173346,TRUE,0.75,0.608,1,-4.008,1,0.0387,0.00165,0,0.178,0.958,132.507,4,indie-pop
56073,2f0pn9DkEJwAzXApnFh5cr,BANNERS,Where The Shadow Ends,Someone To You,77,219801,FALSE,0.52,0.903,2,-5.497,1,0.042,0.00517,0,0.254,0.652,74.988,4,indie-pop
56100,6FYfhKknpt05Om6YPcEYAg,girl in red,we fell in love in october / forget her,we fell in love in october,80,184153,FALSE,0.566,0.366,7,-12.808,1,0.028,0.113,0.181,0.155,0.237,129.96,4,indie-pop
56102,57RA3JGafJm5zRtKJiKPIm,Wallows;Clairo,Nothing Happens,Are You Bored Yet? (feat. Clairo),80,178000,FALSE,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-5,0.273,0.64,120.023,4,indie-pop
56113,3DamFFqW32WihKkTVlwTYQ,Owl City,Ocean Eyes,Fireflies,79,228346,FALSE,0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,4,indie-pop
56114,1nYzjrdVQ8RpF93M0jPFW7,Sara Kays,Remember That Night?,Remember That Night?,76,227186,FALSE,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-5,0.156,0.554,123.978,4,indie-pop
56131,6vFsBXYczYsP0H3lgunZOm,Beach Bunny,Honeymoon,Cloud 9,79,147350,FALSE,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62e-5,0.344,0.902,80.974,4,indie-pop
56132,5NvOZCjZaGGGL597exlQWv,Ricky Montgomery,Montgomery Ricky,Line Without a Hook,82,249586,FALSE,0.432,0.652,8,-4.969,1,0.0285,0.262,0,0.258,0.507,190.028,3,indie-pop
56140,6MpCaSIOfqBqbMED4kXgNY,Beach Bunny,Prom Queen,Prom Queen,82,136562,FALSE,0.528,0.797,4,-7.487,1,0.0485,3.91e-4,0.011,0.14,0.751,143.785,4,indie-pop
56153,3L3G4XFQqtFe9a3azMacZ5,Suki Waterhouse,Good Looking,Good Looking,80,214800,FALSE,0.377,0.558,4,-9.076,1,0.0299,0.0789,3.42e-4,0.125,0.267,149.971,3,indie-pop
56155,2vWBUC9djv6BtiGlmKiQaH,Yot Club,Bipolar,YKWIM?,84,212750,FALSE,0.372,0.537,9,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735,3,indie-pop
56156,6nzXkCBOhb2mxctNihOqbb,M.I.A.,Matangi,Bad Girls,76,227520,FALSE,0.639,0.912,1,-2.621,1,0.0615,0.00107,0,0.097,0.343,143.448,4,indie-pop
56161,3aauaXWRgwCMoykMbI0Jq1,Two Feet,A 20 Something Fuck,I Feel Like I'm Drowning,78,185520,FALSE,0.717,0.577,8,-5.436,1,0.0491,0.708,0.00428,0.0899,0.235,104.927,3,indie-pop
56166,1Ame8XTX6QHY0l0ahqUhgv,Måneskin,THE LONELIEST,THE LONELIEST,85,247067,FALSE,0.519,0.595,2,-5.001,1,0.0283,0.00151,0,0.0762,0.237,129.786,4,indie-pop
56172,1sx0XsWUusUoPstbvokZjP,Tai Verdes,TV,A-O-K,77,173640,TRUE,0.731,0.626,11,-6.919,1,0.0805,0.125,0,0.183,0.862,82.488,4,indie-pop
56200,10hMM5nsZQf66ldBlgWBfG,Labrinth;Zendaya,All For Us (from the HBO Original Series Euphoria),All For Us - from the HBO Original Series Euphoria,76,192986,FALSE,0.348,0.652,3,-7.145,1,0.0931,0.0165,2.64e-4,0.33,0.172,70.956,4,indie-pop
56201,6MiVIH3fQlmz44jGx2DXn4,Two Feet,Love Is a Bitch,Love Is a Bitch,76,181466,TRUE,0.532,0.178,9,-9.754,0,0.0541,0.614,0.14,0.0985,0.103,149.879,3,indie-pop
56204,755inykyaG4w22GWAsA3MX,Lonely God,Marlboro Nights,Marlboro Nights,76,68522,FALSE,0.466,0.823,2,-6.635,1,0.311,0.00237,3.21e-4,0.332,0.782,175.797,4,indie-pop
56207,2enPRFda84VE2wtI8c86Uf,Cults,Static,Always Forever,81,223746,FALSE,0.174,0.742,8,-5.93,1,0.0485,0.00181,0.281,0.198,0.36,163.378,4,indie-pop
56210,0I1eFRytp4XRhLCjT6tZm7,Roar,I Can't Handle Change,I Can't Handle Change,80,198213,FALSE,0.247,0.438,5,-8.478,1,0.0358,0.0447,8.67e-4,0.111,0.39,185.711,3,indie-pop
56226,0qOCy2LqvdkMora7eZsJhQ,Vansire,Angel Youth,From the Subway Train,76,57370,FALSE,0.392,0.429,5,-10.279,0,0.0462,0.527,0.015,0.217,0.105,72.104,4,indie-pop
56237,2IVsRhKrx8hlQBOWy4qebo,Ricky Montgomery,Montgomery Ricky,Mr Loverman,79,216880,FALSE,0.639,0.526,0,-6.697,1,0.0256,0.245,2.43e-5,0.25,0.488,130.033,3,indie-pop
56238,3jjsRKEsF42ccXf8kWR3nu,Mitski,Be the Cowboy,Washing Machine Heart,83,128198,FALSE,0.613,0.822,9,-4.087,1,0.026,0.0092,0.506,0.429,0.567,105.997,4,indie-pop
56252,3zksbXteOCeSusJ5Xltr3t,Clairo,Bubble Gum,Bubble Gum,80,175960,FALSE,0.509,0.0167,9,-24.639,1,0.115,0.979,2.72e-5,0.387,0.229,207.97,3,indie-pop
56262,6dBUzqjtbnIa1TwYbyw5CM,TV Girl,French Exit,Lovers Rock,83,213920,FALSE,0.559,0.871,5,-5.338,0,0.0397,7.53e-6,0.00545,0.096,0.572,104.97,4,indie-pop
56300,1F6IbA7di42uPc3cff8PXV,Clairo,Flaming Hot Cheetos,Flaming Hot Cheetos,76,123884,FALSE,0.817,0.551,7,-9.33,0,0.133,0.865,1.51e-4,0.101,0.142,109.966,4,indie-pop
56336,45ROR8UMn60YEVQnDy0uVF,Cavetown,Animal Kingdom,Juliet,79,278991,TRUE,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,4,indie-pop
56367,4qbEaaJ29p32GI8EWQmm6R,mazie,the rainbow cassette,dumb dumb,79,125256,FALSE,0.783,0.472,2,-8.392,1,0.0427,0.22,4.58e-4,0.0798,0.589,122.052,4,indie-pop
56383,63WuQOXohQIxOxIFA2K7bR,Måneskin,SUPERMODEL,SUPERMODEL,83,148064,FALSE,0.636,0.876,7,-3.413,1,0.0555,0.00164,0,0.117,0.799,120.983,4,indie-pop
56384,3sslYZcFKtUvIEWN9lADgr,Mitski,Bury Me At Makeout Creek,First Love / Late Spring,79,278640,FALSE,0.445,0.543,0,-8.196,1,0.0272,8.25e-4,0.0137,0.202,0.102,99.963,4,indie-pop
56400,0mr8FAnN9X70p5KRUwMIJx,awfultune,I Met Sarah in the Bathroom,I Met Sarah in the Bathroom,76,121374,TRUE,0.675,0.408,0,-10.861,1,0.142,0.901,7.14e-4,0.16,0.229,90.111,4,indie-pop
56450,01TyFEZu6mHbffsVfxgrFn,Men I Trust,Show Me How,Show Me How,79,215110,FALSE,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,4,indie-pop
56452,1XrSjpNe49IiygZfzb74pk,Her's,Songs of Her's,What Once Was,76,255067,FALSE,0.526,0.877,3,-4.369,0,0.033,0.172,0.0108,0.223,0.436,145.568,3,indie-pop
56503,3IznIgmXtrUaoPWpQTy5jB,TV Girl,Who Really Cares,Not Allowed,82,167864,TRUE,0.67,0.905,1,-6.855,1,0.129,0.669,2.27e-4,0.349,0.563,104.965,4,indie-pop
56553,1ixbwbeBi5ufN4noUKmW5a,M.I.A.,Kala,Paper Planes,77,205200,FALSE,0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-5,0.65,0.485,172.253,4,indie-pop
56554,0TZejo18HlJ86OrWNsXKnw,Strawberry Guy,Mrs Magic,Mrs Magic,77,208500,FALSE,0.471,0.634,8,-7.406,1,0.031,0.159,0.365,0.374,0.366,132.542,4,indie-pop
56558,51Grh1RyUDcMBbpuyUIUHI,Liana Flores,recently,rises the moon,81,161929,FALSE,0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,3,indie-pop
56584,5xo8RrjJ9CVNrtRg2S3B1R,Phoebe Bridgers,Stranger in the Alps,Motion Sickness,77,229760,FALSE,0.651,0.546,1,-9.021,1,0.0357,0.774,0.0437,0.0842,0.623,107.021,4,indie-pop
56588,4blPH3Uy89WnOnYlIv7Ev4,Penelope Scott,Public Void,Rät,76,194165,TRUE,0.609,0.449,5,-13.291,0,0.249,0.326,1.15e-4,0.147,0.309,143.854,4,indie-pop
56590,0vf2eBw2inhl8y61cYQMv2,Cavetown,Cavetown,Devil Town,78,179955,FALSE,0.576,0.759,3,-8.165,1,0.0599,0.12,0,0.121,0.501,99.969,4,indie-pop
56608,1170VohRSx6GwE6QDCHPPH,The Backseat Lovers,When We Were Friends,Kilby Girl,78,282205,FALSE,0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,4,indie-pop
56650,3M5azWqeZbfoVkGXygatlb,Muni Long,Public Displays Of Affection,Hrs & Hrs,77,204316,TRUE,0.523,0.521,6,-4.746,1,0.159,0.607,0,0.107,0.661,133.953,3,indie-pop
56682,776AftMmFFAWUIEAb3lHhw,Måneskin,Teatro d'ira - Vol. I,ZITTI E BUONI,76,194786,TRUE,0.625,0.939,4,-3.115,0,0.0669,0.00138,0,0.424,0.644,102.999,4,indie-pop
56683,5411TEB6tlzvuF5A4oyldr,Mitski,Bury Me At Makeout Creek,Francis Forever,78,149680,FALSE,0.535,0.448,2,-9.167,1,0.0279,0.00262,1.94e-5,0.115,0.32,101.986,4,indie-pop
56712,6QeYSvYqYUsfBzsApbjDHO,TV Girl,Who Really Cares,Cigarettes out the Window,80,198960,FALSE,0.625,0.659,0,-5.669,1,0.0337,0.12,0,0.17,0.594,113.551,4,indie-pop
56762,4vHNeBWDQpVCmGbaccrRzi,Still Woozy,Goodie Bag,Goodie Bag,76,146390,TRUE,0.739,0.522,7,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263,4,indie-pop
56768,41P6Tnd8KIHqON0QIydx6a,beabadoobee,Beatopia,the perfect pair,77,177533,FALSE,0.634,0.663,11,-6.818,1,0.0331,0.433,0.124,0.102,0.6,146.053,4,indie-pop
56826,3pANfZVFdtuVnJsE6xa5Ox,Mitski,Be the Cowboy,Me and My Husband,77,137141,FALSE,0.497,0.638,1,-5.31,1,0.0274,0.0467,0,0.385,0.77,172.01,4,indie-pop
56865,7sIx70dGj3VBiHWr0KZXfD,Current Joys,Wild Heart,Blondie,76,194733,FALSE,0.776,0.626,6,-12.561,1,0.0396,0.622,0.899,0.086,0.866,122.072,4,indie-pop
57001,0zlGnseLGzRIBA0TJcb3Bo,Yohani;Jubin Nautiyal;Tanishk Bagchi;Rashmi Virag;Surya Ragunaathan,"Manike (From ""Thank God"")","Manike (From ""Thank God"")",82,197473,FALSE,0.551,0.578,1,-7.005,0,0.0732,0.522,0,0.073,0.509,106.772,4,indie
57030,0snQrp1VaY5Pj1YIHRJpRJ,Aditya A,Chaand Baaliyan,Chaand Baaliyan,81,103264,FALSE,0.729,0.396,0,-8.98,1,0.0359,0.796,0,0.104,0.886,97.281,4,indie
57053,4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,I Love You So,89,160239,FALSE,0.575,0.648,10,-4.891,1,0.0358,0.583,0,0.115,0.466,75.977,4,indie
57150,0sTlGEld0h8kIPZaKDYUf4,The Rare Occasions,Notion,Notion,83,195120,FALSE,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,4,indie
57200,2GThBgzZoZfz0lx1JjBwfe,New West,Those Eyes,Those Eyes,82,220750,FALSE,0.597,0.351,4,-8.043,1,0.0281,0.727,3.86e-5,0.319,0.243,119.948,3,indie
57350,0MnTkIEP4zZN1IUSu8MvIz,Cafuné,Tek It (I Watch the Moon),Tek It - Sped Up,83,166859,FALSE,0.348,0.95,10,-5.049,0,0.124,9.93e-5,9.68e-6,0.0868,0.377,168.964,4,indie
57352,2IWtloZYQDcP8Ashwx8QEF,Phantogram,Voices,Black Out Days,77,227160,FALSE,0.542,0.795,4,-3.63,0,0.0368,0.00506,0.019,0.0851,0.431,92.234,4,indie
57404,3kxkjirben9RVm9NqYa6rm,Phantogram;Future Islands,Black Out Days (Future Islands Remix),Black Out Days - Future Islands Remix,76,248346,FALSE,0.477,0.483,4,-9.413,0,0.0364,0.0027,0.783,0.156,0.123,170.026,4,indie
57673,2kS6td1yvmpNgZTt1q5pQq,Mother Mother,O My Heart,Hayloft,78,181680,FALSE,0.527,0.922,9,-2.666,0,0.0728,0.00475,1.62e-4,0.422,0.49,95.975,4,indie
57801,4ZHGRFGwjnEIXHG2FhcDPv,Cody Fry,Flying,I Hear a Symphony,76,185176,FALSE,0.197,0.247,3,-8.542,1,0.0306,0.934,0.0163,0.111,0.407,75.787,3,indie
57992,0kYMwaQWABTkFff8AZjmYI,Mother Mother,Inside (Deluxe),Hayloft II,78,215040,FALSE,0.326,0.866,9,-4.541,0,0.101,0.0044,7.37e-6,0.0912,0.172,178.181,4,indie
57993,0zMAvsQmaQ4DGsmXtKixpn,Mother Mother,O My Heart,Burning Pile,76,262173,FALSE,0.516,0.755,5,-3.724,1,0.0383,0.0633,0.00103,0.107,0.165,140.099,4,indie
60019,6MdqqkQ8sSC0WB4i8PyRuQ,Blackstreet;Dr. Dre;Queen Pen,Another Level,No Diggity,77,304600,FALSE,0.867,0.646,1,-4.674,0,0.288,0.303,0,0.279,0.67,88.634,4,j-dance
62002,0o9zmvc5f3EFApU52PPIyW,Fujii Kaze,HELP EVER HURT NEVER,Shinunoga E-Wa,85,185573,FALSE,0.6,0.76,6,-6.124,0,0.0452,0.166,4.09e-5,0.189,0.519,158.078,4,j-pop
62120,2l2yRJWgMiJkfPbRNiuC25,Ado,新時代 (ウタ from ONE PIECE FILM RED),新時代 - ウタ from ONE PIECE FILM RED,77,228214,FALSE,0.494,0.986,7,-2.262,1,0.243,0.0505,4.41e-6,0.334,0.421,175.003,4,j-pop
64000,1ko2lVN0vKGUl9zrU0qSlT,"Grover Washington, Jr.;Bill Withers",Anthology,Just the Two of Us (feat. Bill Withers),77,438493,FALSE,0.749,0.497,10,-12.609,0,0.105,0.41,0.0499,0.0504,0.585,95.818,4,jazz
65001,45OX2jjEw1l7lOFJfDP9fv,LISA,LALISA,MONEY,78,168227,FALSE,0.826,0.553,1,-10.121,0,0.234,0.163,4.12e-5,0.135,0.4,140.037,4,k-pop
65002,5aucVLKiumD89mxVCB4zvS,Crush;j-hope,Rush Hour,Rush Hour (Feat. j-hope of BTS),83,177302,FALSE,0.738,0.714,0,-5.235,1,0.249,0.157,0,0.31,0.74,95.035,4,k-pop
65004,4a9tbd947vo9K8Vti9JwcI,BTS;Halsey,MAP OF THE SOUL : PERSONA,Boy With Luv (feat. Halsey),80,229773,FALSE,0.645,0.862,11,-4.761,0,0.0845,0.0933,0,0.193,0.803,119.947,4,k-pop
65007,2kOH2QZB7F7I1iVXqwKuBF,Dhanush;Anirudh Ravichander,"Mayakkama Kalakkama (From ""Thiruchitrambalam"")","Mayakkama Kalakkama (From ""Thiruchitrambalam"")",77,142258,FALSE,0.789,0.536,9,-5.422,0,0.0424,0.604,2.09e-6,0.088,0.877,124.029,4,k-pop
65013,7EyhPjrJzjx0fk2i7vUJCS,BLACKPINK,Pink Venom,Pink Venom,85,186964,FALSE,0.794,0.719,0,-7.227,1,0.0761,0.0119,0,0.276,0.69,90.016,4,k-pop
65015,3BHR1mJOqn2UZyq98YKPgd,BLACKPINK,BORN PINK,Typa Girl,82,179172,TRUE,0.918,0.585,7,-7.781,1,0.0889,0.0627,0,0.624,0.519,131.966,4,k-pop
65016,1I2MEjnS9c4OPMnKWbIuYs,BLACKPINK,BORN PINK,Hard to Love,80,162569,TRUE,0.647,0.723,5,-6.214,1,0.0491,0.00503,0,0.176,0.443,105.001,4,k-pop
65018,6m1TWFMeon7ai9XLOzdbiR,BTS,Love Yourself 轉 'Tear',FAKE LOVE,76,242333,FALSE,0.557,0.719,2,-4.515,0,0.0371,0.00267,0,0.306,0.345,77.502,4,k-pop
65021,1pean7zvZUqcWZaUucH63f,Dhanush;Anirudh Ravichander,"Thaai Kelavi (From ""Thiruchitrambalam"")","Thaai Kelavi (From ""Thiruchitrambalam"")",76,258909,FALSE,0.661,0.92,9,-3.469,0,0.188,0.0352,1.4e-5,0.314,0.494,82.508,4,k-pop
65023,6TQS7URegxmcb8tTNpoXzi,Dhanush;Anirudh Ravichander,"Megham Karukatha (From ""Thiruchitrambalam"")","Megham Karukatha (From ""Thiruchitrambalam"")",80,290400,FALSE,0.429,0.614,4,-6.573,0,0.0709,0.513,3.16e-4,0.0922,0.743,149.966,3,k-pop
65030,69xohKu8C1fsflYAiSNbwM,BTS,Proof,Run BTS,84,204939,FALSE,0.724,0.818,8,-3.747,1,0.168,0.0201,0,0.0358,0.696,77.004,4,k-pop
65031,10SRMwb9EuVS1K9rYsBfHQ,BTS,Proof,Yet To Come,85,193593,FALSE,0.559,0.885,1,-4.515,1,0.189,0.0432,0,0.333,0.683,172.029,4,k-pop
65036,3XYRV7ZSHqIRDG87DKTtry,BTS,Permission to Dance,Permission to Dance,80,187585,FALSE,0.702,0.741,9,-5.33,1,0.0427,0.00544,0,0.337,0.646,124.925,4,k-pop
65042,6jjYDGxVJsWS0a5wlVF5vS,BTS,Proof,Butter,83,164952,FALSE,0.759,0.459,8,-5.187,1,0.0948,0.00323,0,0.0788,0.695,109.997,4,k-pop
65053,2gYj9lubBorOPIVWsTXugG,IVE,After LIKE,After LIKE,88,176973,FALSE,0.68,0.922,0,-1.215,1,0.121,0.103,0,0.0877,0.799,125.014,4,k-pop
